,Label,F1,F2,R1,R2,H
31,0.0,182.2109437643874,195.519262369761,2.1449893670918696,5.223805117076671,5.176216999395553
32,0.0,348.219051141337,347.80201491675837,1.9200556038889516,8.519908340241239,6.775696220285262
33,0.0,57.20113759449102,143.82250650960128,4.315759579027272,0.5838472951645091,7.226005329858633
34,0.0,866.3479185966465,506.21822667978256,5.582842546624557,5.585886803385501,8.842904879862251
35,0.0,33.04120942729561,113.45294081062357,4.801920490101655,3.1821849386690095,0.6882808436163046
36,0.0,33.19438302403861,83.94326893613756,2.387234131170416,0.6065156291834761,7.297560707795699
37,0.0,338.9545769260173,274.89834942143364,4.087644232058883,2.948998944495794,8.950430462864132
38,0.0,122.25441904991558,269.1790095119833,3.747068417947519,9.404585439291829,1.1042906989243084
39,0.0,969.7537403743826,622.552343213272,5.425084919401668,9.9945434829881,5.693011855819837
40,0.0,668.5313554169695,442.47844446760257,3.654554555790188,6.678438261390449,8.71891700477924
41,0.0,7.577699400256007,28.517850064135153,1.538293472875606,0.43027661869543765,3.6441861748018924
42,0.0,6.4206644462039355,24.54589891715856,0.5439268422983368,2.536715976649867,1.4812138538260355
43,0.0,70.18167014924245,118.66752382706395,4.344612700747515,1.0687173459788235,4.811271896900569
44,0.0,70.35308139779143,248.21953147353088,0.39424887176859547,8.237520291916585,6.895508443253182
45,0.0,62.41597838261971,154.19594657503862,2.573357448773538,7.394410877330459,1.0441002878140848
46,0.0,193.5985044960707,262.36486018174304,2.805006294503923,9.42563724250014,2.33081370975738
47,0.0,1398.1344392957544,799.9018357789704,9.508045556501374,7.988198266607483,5.8594785857739815
48,0.0,158.57896492562094,170.4580304046978,2.2646987938400533,4.270017713994879,5.219820643815256
49,0.0,12.71919940953847,71.4873337600506,7.292675629974271,1.270909044066536,0.4368260567130955
50,0.0,286.7221835695932,303.3526723552544,6.343199209951578,1.6577615760480524,8.679226110653516
51,0.0,13.119505753599242,318.8260161098722,0.052659930268842414,8.277702065071894,9.580265190910778
52,0.0,591.7376737658266,430.3154851425861,4.833642122940463,7.44568924443597,5.233593029632225
53,0.0,205.64388003135895,205.94255596019804,4.384725927477014,2.151589829843912,6.938474259633152
54,0.0,14.256356682478378,67.86988553038496,0.2940331790182127,2.7483175295737117,5.615590523415822
55,0.0,215.92627207519428,233.2296304747682,2.4730826506462567,6.956311890488822,3.9951945974665715
56,0.0,67.92134820576852,97.14787038557552,2.9824164849535473,2.5344108677859065,2.860296875938525
57,0.0,904.7412584346636,581.4535410562353,8.91964174645099,3.281630987814924,9.83869205185093
58,0.0,53.32161695308231,101.02399521244428,1.9812903572672735,4.947161534318206,1.7316065543519776
59,0.0,377.7013327327881,361.4925004643421,2.4631694817027086,9.828032400853143,4.96635511161924
60,0.0,2.1584589341990843,99.9747200777225,7.951374119022889,0.02776938312846089,3.1116124280376587
61,0.0,258.45643003017597,265.1958953789574,1.7757381787203297,5.195926249325087,8.916523494995072
62,0.0,38.02841071719375,83.81138359890801,0.7312804178798971,2.4666137572486866,6.710783214408
63,0.0,378.9518170527053,330.0971987425047,7.736187000143984,3.173185419362005,4.913734784745865
64,0.0,72.05047844084386,100.29818028808295,1.6485763846966561,2.053461129962457,6.774721325013891
65,0.0,902.575725636958,562.8779159741762,6.116803645229503,7.753595614225754,6.057676686274512
66,0.0,0.013284540572500298,88.68587186970082,0.0001899526956972153,8.667280148444657,2.5684337696228243
67,0.0,578.0657080259012,419.450151875624,6.614853263965271,2.870163514679093,9.691711552985439
68,0.0,1349.9426943788262,716.2531358271756,9.028195092085074,5.832916985710509,8.159785255059838
69,0.0,22.80648271548075,64.40466352943407,1.25644374894333,5.018864463275142,1.151224230946577
70,0.0,556.860975985675,385.49284555885976,4.512420925918775,5.859357129930468,6.704051436767101
71,0.0,318.5057322555859,353.7327798518026,1.6053443535075584,8.978358314714576,7.033998021354172
72,0.0,24.684420813687897,254.9553621856671,8.305668373386903,0.12622236395155473,7.494836662243021
73,0.0,100.38087876859468,140.50090058599272,2.597775090764265,1.2962950817063879,9.488459302721544
74,0.0,128.71562659102688,161.76074822243885,3.911613186369104,3.899929278812697,2.685769696487302
75,0.0,272.5534553876414,358.557304686871,6.008795158243321,7.301838588257898,1.9773438260980103
76,0.0,33.042794334627715,57.05523127083444,1.8234272330843149,1.675826209568101,3.4419890105138915
77,0.0,281.6312307113391,256.8996530640528,4.189912797592178,5.094066621564325,4.200116488251987
78,0.0,104.71285261180923,287.41298442063515,0.5090792053951054,7.395572719607495,8.853050649163242
79,0.0,23.68183402808291,155.1867150036653,0.20694251955789333,7.375886190578446,4.938573492553852
80,0.0,2.78648633096529,50.720668944965965,0.07170501981321853,2.8926412268413584,4.2762482801593915
81,0.0,531.020503391877,538.9557857613497,9.371911392901456,6.86274772323914,2.6280595941909466
82,0.0,271.5922105050376,330.76598126348574,7.310329654529215,1.340582681663931,8.821386910659157
83,0.0,873.5661134173554,529.3126734045425,4.1083937026258965,7.4644049105841095,9.067314123410913
84,0.0,665.522922743638,450.32762834976944,7.455061578747025,4.3620731766870176,6.514318132650569
85,0.0,157.59050770540242,234.36843612090112,5.23217341038983,5.310194491827108,1.8054589756970285
86,0.0,484.6463221652365,402.513560210725,3.14623745504645,9.282281168304793,5.282370176674059
87,0.0,483.29064487781426,389.34660577546276,8.309578285731007,3.7315568065047113,4.961231297056379
88,0.0,498.89199406650084,365.70288974458737,6.406364562564906,3.863141126890861,6.416592198747244
89,0.0,147.71054587104067,161.53292303288578,2.2656514811266435,4.075573524094578,5.091899153671642
90,0.0,122.27257148862441,173.75848251128517,3.0299575763951925,5.823769570811097,2.205659366056627
91,0.0,312.0701974392606,379.141753844114,8.01385655374365,1.3159750289021754,9.419182469315427
92,0.0,19.871674719751386,149.63548972689435,6.672002970845038,3.351053374031192,0.28290916750110084
93,0.0,43.38222992413165,105.33930103505153,7.655025338787535,1.2045729582812803,1.4975531918240848
94,0.0,191.59433154956167,238.04444720755424,2.2589781448234794,8.56466016550889,3.152177165785778
95,0.0,345.30897674567143,346.079786506214,4.8046948631048725,7.513499796005792,3.044737843761091
96,0.0,65.86405975517684,148.75345947518937,0.6697642308946483,4.768066751926118,6.564994201180464
97,0.0,6.74073591475113,32.9969149913172,4.946948347981226,0.4923508651543973,0.8809380302691605
98,0.0,23.701410339513618,113.38542054698554,2.2394144571357035,6.998405449296118,0.4813829892473631
99,0.0,11.5450932129861,54.71514367138582,0.3151603796519131,3.832822567207627,3.0422664009967946
100,0.0,1317.0309355183213,698.2126659314374,5.724942634808765,8.688544721378255,8.428065910853617
101,0.0,61.56653489462032,134.10226507446615,8.408953353372986,0.955213016622305,2.439791215146684
102,0.0,18.250230914237324,99.81723086128508,3.617718366435816,0.24850675311540393,6.461681406842955
103,0.0,89.73247516051055,162.2685298942699,5.766756401321791,3.2684586159347564,1.5153926548127994
104,0.0,560.5541788737322,390.4417526077591,6.11127462211895,3.5416223635828006,8.243918135868599
105,0.0,1045.0684299769223,572.8394560068289,5.705699584955281,6.046111640684765,9.64294727488578
106,0.0,687.3086111071542,532.666088669647,2.4407798017876914,9.628913623684408,9.3088497542338
107,0.0,78.53511775945961,125.3377619755478,1.1360179197719489,4.229926889357243,5.202307073651963
108,0.0,579.8379840678529,389.6921414866874,4.017939345395728,5.445051699559819,8.436288148914112
109,0.0,100.17853730908165,160.47676565127853,2.8606695907524236,5.954350886535803,1.8720726152673817
110,0.0,536.4129644936435,446.7774460169644,9.026413564851653,4.778358678388149,3.9587257780376905
111,0.0,4.929611555107476,82.71864483368019,1.3512551499485592,9.179277642418946,0.12650769944043794
112,0.0,41.98672055901513,120.28546054534596,0.5109444083457926,4.161039954710283,6.28617613229048
113,0.0,6.195600224743027,44.31796003477298,9.412952816726417,0.2907811415580852,0.7205122934993724
114,0.0,194.67485843373345,246.29572970886898,2.619318070830725,8.653207212601775,2.7339757120345465
115,0.0,230.23962153664073,291.02720684758066,6.47340711283932,5.182416277123982,2.184565016586265
116,0.0,293.8987304207788,287.7093872591978,1.9594453654116006,6.257612569465092,7.62967445352892
117,0.0,192.03429799469336,223.4588593540249,1.7038489968326709,6.398431488343464,5.606919262539919
118,0.0,538.8081909148042,446.61249427304267,9.799582776562701,4.093612152240926,4.275333891719425
119,0.0,331.51334541100005,338.63150106489877,1.687028476260396,6.5597001914806485,9.535527861976961
120,0.0,89.56335173226667,127.28146601429556,3.4774155654330507,3.4629172009902884,2.367455168850743
121,0.0,1177.1737638522652,717.5782326545166,9.176326855500403,7.477359313600942,5.461017604005921
122,0.0,18.50579394127039,58.28361391998085,1.2468099408375233,4.845172669116496,0.9750981542051818
123,0.0,42.65551067507109,491.66525085261,8.036828027282532,9.542565406982588,0.17704165154803664
124,0.0,191.23944752626494,190.3682324640376,3.417776054111844,2.2705628726735383,7.844232777322691
125,0.0,1890.67843090897,870.3259894068719,7.642574548456498,8.12333235366485,9.693796340500828
126,0.0,25.242940547273957,85.82354626017523,0.6564375576604353,8.83753020962949,1.385050917766173
127,0.0,110.96638378061914,200.52030367429413,8.854560922910132,2.499030245935203,1.5962577460182636
128,0.0,81.42828664691866,133.34338839038304,6.179794689655353,1.3721104085720515,3.0567668751156885
129,0.0,493.30293899706425,378.2939008479813,4.640828645946831,6.778252113873789,4.991724164427936
130,0.0,777.5273718516922,551.6101140500951,9.185387090014682,2.7761363535931185,9.705715520282252
131,0.0,709.7576183336805,541.2992774978832,7.115995812760902,7.851388103965507,4.043691923820182
132,0.0,328.6816392576334,270.2589405159827,3.2198339300546595,4.918880646925711,6.605805985211365
133,0.0,16.503915884466764,38.47482429735213,1.3007316737676011,0.9120964276238464,4.428010665836268
134,0.0,355.6746724234882,531.2437596931286,8.459389814273134,8.407904007007742,1.5917552274474989
135,0.0,374.91290679777086,333.3593225171684,4.387384284818401,6.9782151581163845,3.8978981576596006
136,0.0,3.74744470517589,31.706007045540886,0.7719091367378195,0.16279540706487516,9.492421868918674
137,0.0,268.2911939823756,269.3012620073721,2.8972737916235394,7.365743770224917,4.001754118296827
138,0.0,1726.332279736447,823.7253421597505,8.495751857632962,6.950480689275553,9.305888793556845
139,0.0,688.905633366577,440.00978698839117,4.599389125309742,6.07573619293588,7.847129156162957
140,0.0,408.70888587664007,396.26435184887083,4.951754096796726,8.45821946952549,3.106176916259967
141,0.0,0.8870956997487632,23.651559353441957,0.04924907568616965,2.459604693612447,2.331080138935638
142,0.0,12.227563237835787,29.713051099689675,1.2140255239126863,1.061311499794969,3.0207818088387697
143,0.0,31.147324360411307,182.9396311198449,6.321623321946457,4.296378339619168,0.36503939826854737
144,0.0,226.95228037929766,226.03988443657846,1.9783011503320858,3.8033008905016006,9.60133426110574
145,0.0,32.17883969171834,85.30246959342408,5.2250568079627,1.8340049854313523,1.0688800691080502
146,0.0,55.05318367667065,86.15449929129751,3.3845562500328996,1.6870724063495346,3.069001549586672
147,0.0,3.687221490444314,143.88561407704427,4.811739160874082,4.707963252579747,0.05181007400430371
148,0.0,24.905525209322043,94.55875195697091,2.4788755655950445,5.082761739657492,0.6292038236382935
149,0.0,97.94961347961205,125.96877104921023,2.834614899351342,3.5878140318201837,3.0656944262307873
150,0.0,1023.9601910553736,634.7527926329448,9.669705529385352,3.462342128754523,9.735314166490344
151,0.0,401.45110770349083,330.1469670720029,6.98047397782251,3.0651455396927387,5.972370956883763
152,0.0,44.88491761139513,124.197200689699,3.002630370700079,0.5193056287940645,9.162746189109157
153,0.0,10.099118951249853,71.86273432183064,2.2161148702715883,4.6627511099381564,0.3110993565015385
154,0.0,7.767944340163058,45.440597629129435,6.734814479660799,0.3044371851334693,1.205959984900682
155,0.0,563.3782383823736,415.10544937829525,7.936506345208168,3.60568691957887,6.266612094898102
156,0.0,785.8593315954379,512.3748161910714,3.5171708848100804,8.125057438454874,8.753364887745859
157,0.0,123.97073399031743,317.1756459889682,9.59826775180935,0.5595723167877953,7.347172189537956
158,0.0,122.11210735829327,164.73760803999053,4.9139680516032485,1.3869999584662662,5.702956734811887
159,0.0,666.1550841587783,433.5955558976898,4.295543226107071,6.333395963244595,7.7941855323139
160,0.0,1451.5475665469316,757.6556730378948,9.805617613263745,5.165226986958325,9.122566433330594
161,0.0,425.45698906287697,315.99121361139845,3.7635706843084016,4.8097363911186015,7.481426921093934
162,0.0,45.12530973627039,114.88354724148378,5.457586144788076,2.5732692750519623,1.0227853274093446
163,0.0,382.94982194659536,293.0745886309668,4.054237530517226,4.296823234803315,6.997377783640029
164,0.0,787.7206133625104,503.0501655932421,7.823863771712577,3.8868588724787734,8.24522071275236
165,0.0,470.27941475911814,367.8958750613635,4.409721391066577,6.8889216732138685,4.927693625511658
166,0.0,122.41945774697334,317.737908203237,5.10451772702568,8.700134112879956,0.8774450232746867
167,0.0,38.631604457459574,70.98337820677013,1.4703801075577327,3.4657424171965556,2.4130536219316125
168,0.0,803.0212007758267,576.8364899644309,2.6754415103854523,9.643778551074465,9.906824020325761
169,0.0,58.3802387083477,103.58819727065051,1.9219557366592588,4.90840562744011,1.969845510048971
170,0.0,398.53419676637594,412.27404238392916,5.070386014197373,9.009395158206226,2.7770203364683943
171,0.0,92.04510171803717,151.7549981446693,4.198679700166834,4.062460204752288,1.717706441142729
172,0.0,45.854989680670734,74.19696887235565,2.824431500628901,1.5826171911332787,3.265350477496376
173,0.0,217.19236084050266,236.04103122853533,2.1015193898072972,6.9340630922717565,4.744314635109187
174,0.0,59.4148874119468,207.078560931501,8.813433230432064,3.2650434913103554,0.6572208254496015
175,0.0,691.9626132276242,502.0272474639394,8.595089392017867,5.3648452394892665,4.77666914773968
176,0.0,1526.7526987597762,792.4804833489504,9.637664573693796,6.584710020038762,7.657911841076394
177,0.0,548.5316702762038,431.201383463655,4.150365854030735,8.843890309843271,4.756879014117623
178,0.0,441.92084302463803,418.35048651523834,5.387949273476065,8.320131100095157,3.137913335869724
179,0.0,659.8780036138302,420.75159938030083,4.7145341251926265,5.143885473414446,8.661312433064378
180,0.0,721.8663848899079,565.4406544446811,6.642008737213524,8.996420876310404,3.8453665007457074
181,0.0,654.3032747610971,434.9179038684067,6.797370689831443,4.063702539350858,7.539913375620743
182,0.0,1138.232404451232,696.9291064696145,9.26664169624592,7.075142609578133,5.526160619893844
183,0.0,344.67158469923066,368.37625291742427,1.7453731277285978,9.694269463808038,6.484137799100035
184,0.0,76.54400779932745,157.38320269417017,0.7305107287070844,3.923793688088325,8.500188609904614
185,0.0,83.39390903014825,265.2136577411869,5.171432590329799,7.308480919428524,0.7023384961794699
186,0.0,230.84081130008772,264.0518499743196,3.7693222275901537,7.096553594094415,2.746957668223815
187,0.0,643.6196904613842,467.5234227845674,7.808363619759909,2.7956751258162904,9.384966305078441
188,0.0,157.2708706836108,169.91262764518046,4.122656395752045,2.1380690205136643,5.679362083582713
189,0.0,81.98775518891202,105.62258172133261,2.027975947051254,2.726925135559032,4.719142680552012
190,0.0,302.7114003658171,297.93998548107504,4.100671548550653,6.9272873060520235,3.3920380812855577
191,0.0,257.956952508952,345.06141979363974,9.154071246245095,4.4586795244454,2.0117630113382923
192,0.0,391.7484345642803,387.0583825997936,5.611347271693124,7.498238126537445,2.963678036302425
193,0.0,87.76263390630594,210.93564968084547,5.413691524749231,0.5967733108565754,8.646829150463338
194,0.0,901.0922996207307,522.6068936467875,6.297102305597169,4.685128332965718,9.722034663665557
195,0.0,1305.1356058748938,738.3888491253908,7.661421870062489,8.664856241252775,6.257992329374003
196,0.0,55.868924525110174,219.34218767287464,8.793101322807749,3.5521947648671826,0.5693529708968614
197,0.0,8.61435867226739,152.89599531084164,8.315116638172878,0.07333871500550648,4.496467262909186
198,0.0,15.542456907513198,45.70120988234456,3.648236243663016,1.1864905685669047,1.1429376923530177
199,0.0,90.69649767470324,184.41754007887013,2.6838237532394773,8.09706182436894,1.3284927736849106
200,0.0,787.3415255977865,510.69408518597845,3.8803232734377504,8.344103557880688,7.740440750748809
201,0.0,9.971290268041672,29.46192909230045,0.7189968985991957,0.8525380373082747,5.17798400264443
202,0.0,208.0494978117676,345.99025241179197,5.466722137563713,8.208479380396719,1.4757985775581894
203,0.0,19.5201128190057,291.42430230335606,0.0862696839214605,7.747630268102453,9.296197817742307
204,0.0,194.9903422577243,524.0582894563408,9.599683800761891,7.943046500641802,0.8139902362485096
205,0.0,399.0318240948102,344.251796616263,3.0908765696444362,8.068972629695265,5.092813307221863
206,0.0,21.77731418611527,110.37748223167684,0.29618252054752103,9.005745056080599,2.5988150377242034
207,0.0,733.6411462493328,630.8030677401896,9.234388770813112,7.896949547618469,3.202331520474501
208,0.0,33.638764687335645,83.37731050799495,3.0581371775179003,3.2234573432973668,1.0862036960243504
209,0.0,17.253590027899683,181.50911047017948,7.655557701296126,3.622916898795383,0.19801331522065313
210,0.0,331.20997419872657,295.12849570126286,6.653279025841664,2.560129818960337,6.189503441873426
211,0.0,154.25099113685292,212.98050863636897,3.6681499162856177,6.304042869128263,2.123302425739272
212,0.0,0.2384328691319556,28.76001125139255,7.103762467330222,0.010690659505034894,0.9993631311619622
213,0.0,973.9768140382714,620.1057653674588,8.917792410481443,6.344730486461706,5.479339478266214
214,0.0,221.4011083658185,250.4423430502992,3.37217000966739,7.104320960960671,2.9416966263004527
215,0.0,941.4360613329645,567.1582464100322,6.6190811523433535,6.967191031142285,6.498087168210888
216,0.0,70.57613187353182,218.05102469420024,3.8032238414207944,7.940441332039341,0.7438946769314825
217,0.0,852.7657264630517,535.4537613702709,7.238653966417916,6.097240541142055,6.150192646354173
218,0.0,395.4921653972136,339.5981716022129,2.5814047712006607,7.462053543080232,6.535420598296632
219,0.0,235.4858335668625,223.38188808036142,3.3317732833978675,2.2743983674189594,9.89174556217741
220,0.0,142.6371603118192,235.9596750977908,1.1072332350255587,9.902136549811484,4.141091124881903
221,0.0,238.30961814631263,372.0833883411085,8.33846512997335,0.9617422062056635,9.459036593148268
222,0.0,29.84540426666938,94.85715673402157,4.998543314040376,2.4196897193296616,0.7854606889994831
223,0.0,109.76989898217803,173.60931758785267,3.121423646359384,6.066044511092667,1.8453344225145685
224,0.0,483.0053200239218,464.299975917775,9.463769868635746,5.401991195231703,3.0073501643034204
225,0.0,471.45314561625037,389.3442757008514,5.583113610115045,6.667269231413794,4.031477190576323
226,0.0,70.2708701906081,190.82467555885185,0.5240385425896366,5.345013231833004,7.985708332206908
227,0.0,373.9954220931039,367.80184307117275,7.257193238252909,1.7760758895755702,9.236048558834533
228,0.0,421.01480758545216,363.8696134671442,6.92460585375208,2.2203580562013556,8.716244914848502
229,0.0,4.296582114008861,63.29265729810023,1.2005193311569806,7.7669424462985095,0.14667429144833877
230,0.0,466.9264023662747,660.5997293331466,9.962040231224291,8.972554964572968,1.6627775046833715
231,0.0,68.62447870087013,155.64005737072944,0.6735342059072968,5.439768636330893,5.961960583049208
232,0.0,11.77787877067569,43.68828024483673,3.716295110304185,1.3251945280905908,0.7612501290182627
233,0.0,123.80371196700966,146.72997059610583,1.7746867047833381,3.403707566681665,6.523938488623386
234,0.0,25.493855750549695,96.43491783461307,1.0866456293833138,9.667078456164631,0.7725070839721926
235,0.0,43.17201286530807,183.81310558806584,5.094509035282401,5.21924085666242,0.5168240907288146
236,0.0,1161.8966144813853,633.813059341923,7.442027956823529,6.1776048057780875,8.044632224024348
237,0.0,119.73330552448661,255.6146896225322,3.68958949686204,8.96342046232281,1.1524266194313293
238,0.0,113.52977223597844,349.05387437086756,9.02069781201915,5.568536548223833,0.7194136685813768
239,0.0,33.25316626582548,71.27941333636623,1.4324585729817374,4.256636528270802,1.7359391293486848
240,0.0,33.96140914730264,167.88649089331727,0.2803565890759563,7.696998179321,5.0096072394471705
241,0.0,1307.2544241238108,706.3051176776778,9.29715040966536,5.544162016306872,8.072805283794578
242,0.0,647.1893861811533,440.85270943306176,7.267397047693111,4.424538456244218,6.406703881289388
243,0.0,399.7754901529086,302.08688490098154,4.506098623188758,3.665452704260417,7.70438503292877
244,0.0,388.5950520969076,512.1831650085581,9.593663387252633,6.876481013371738,1.8749801284143763
245,0.0,232.56409755132964,301.65547905988626,9.273300682784853,1.3789978357237198,5.7888843265667855
246,0.0,1065.4222151457004,696.4039030145957,9.899316040148666,6.980988429895456,4.907380892451879
247,0.0,216.9044807639532,217.53979657493258,2.429149426101427,5.4991522329460505,5.168549475110883
248,0.0,35.126811311572,110.38796787852377,0.5349252130154003,7.7913255409339,2.682776146604117
249,0.0,194.31425737247702,230.59215251276487,5.339085667700342,4.496292727413616,2.5765188684951115
250,0.0,505.5557601597402,435.47338746763694,5.0058863282129735,8.693341322443503,3.6978686030769046
251,0.0,2.9385603745150353,21.02407573623775,0.27193799032386057,4.2024479269302875,0.8184883850688129
252,0.0,647.8202354129043,497.55462094069924,9.87789969084866,4.5518580384546725,4.5861823252123965
253,0.0,332.6787268528681,327.5080606414735,1.8445211005492457,6.824398745960827,8.412539876765067
254,0.0,117.2596158504231,132.73359376811308,2.768241175605264,2.681304911738799,5.028615925696088
255,0.0,70.5405121913007,133.75405034440485,7.597117431229955,1.323146020991277,2.2337374291668164
256,0.0,1575.9314853158737,778.6542013164162,5.755352482518808,8.938266841087824,9.751293245242246
257,0.0,12.95298698589162,38.92081195475075,3.1755222294603502,1.1227388368989122,1.156448117633817
258,0.0,409.5322238570898,639.821023602233,8.904376607198524,9.87140829990471,1.4830492427706976
259,0.0,32.90085066394962,167.77676247666528,7.162639655272701,0.26933963856425547,5.428550451997939
260,0.0,676.0525953633226,446.34700747104614,6.647593505448729,3.596846256406545,9.000036735383741
261,0.0,114.05060087519301,138.20880065423586,1.8996946502422318,2.2073524738006576,8.65749436839565
262,0.0,1762.1719824539061,947.6297613920244,9.349073489909834,9.888435390699144,6.067394943801415
263,0.0,1692.39260966155,839.1813259188996,7.394215022522439,9.115992274406771,7.991995366125627
264,0.0,875.814134735235,610.9188518790108,7.715820508640299,8.002162903278744,4.51515405512323
265,0.0,15.063834364776342,263.6791515022232,9.966110383750614,0.07378267135593197,6.520870730216982
266,0.0,311.0592977117998,255.55550376114468,4.177210201850588,3.446477935271889,6.877513982500015
267,0.0,239.60121619102625,214.7125047774684,3.184208199576697,3.0725599498495884,7.795380597174128
268,0.0,1151.52354686441,616.041020355947,6.931216517880705,5.413662301462945,9.768374996424601
269,0.0,199.8541549225359,199.46003184058264,2.1513076698818256,3.4896364067952534,8.473846723169329
270,0.0,309.15705407724704,341.8112224948753,6.67608388875589,1.4959054523178927,9.853791242764704
271,0.0,232.69708273174527,248.50860335595587,2.65910610576797,7.342855792165938,3.7935027186725323
272,0.0,75.68531841505789,107.97545952078104,2.61841564578309,1.397843644954444,6.582101665225747
273,0.0,214.63102887459664,218.92370057701356,2.174863115280673,5.442409194774287,5.771909528990928
274,0.0,259.28845276941223,294.6889087571189,2.027355530479613,9.65443169916323,4.216738536339233
275,0.0,817.6223314733737,598.0659905315268,5.991725967050355,9.997813304591936,4.344561074545342
276,0.0,368.32135989557275,401.5130033908975,8.994836742886282,5.049151474082986,2.5814596896419753
277,0.0,27.0109847941168,65.95260018769605,3.94781873951096,0.768933059101301,2.832336234490543
278,0.0,17.87079922740862,75.45592667619378,0.5152350450418297,9.614752227309904,1.148287430815751
279,0.0,565.7247758596126,439.55682586666114,2.71118458643538,8.574010633528285,7.746619447092913
280,0.0,369.9202913226592,303.22119948565785,3.4160425275580852,6.09884079286661,5.651812121420768
281,0.0,65.03856260548429,106.55014391217229,1.0985836567559248,2.1733398788065514,8.670822161478316
282,0.0,41.22461792271172,152.67493153493433,7.729947432289056,2.693359611733416,0.6302834196562646
283,0.0,290.08965664502534,425.01418050196173,5.971959570045275,9.164837196032803,1.6870997374184926
284,0.0,547.1120171185654,417.91368887426626,6.65231796821391,5.747895342164593,4.554540097823948
285,0.0,186.72324724257044,206.45241862502178,4.786883679728239,4.015865515718794,3.0918362432481827
286,0.0,519.0138749706823,391.78339890797963,3.7514977426588803,7.601231871711285,5.793492182979118
287,0.0,1183.795301761263,672.3102037420449,9.331879397428413,4.082470487638221,9.890871689785
288,0.0,33.87389478426375,62.742993981041124,1.2283516542670803,1.3879425668315404,6.324425064051971
289,0.0,6.444235779944933,56.999942507206974,2.2626456139304008,0.15055015806359262,6.0217648917453195
290,0.0,6.917182285710229,59.5616896100382,5.787450841192595,1.4598961997017945,0.2605973858020394
291,0.0,265.4281039997248,455.6743665889146,8.126331857377366,7.6003810454709875,1.3679401991120366
292,0.0,12.000452010329013,34.727219911772,0.6319734592249349,2.038880668942734,2.9645384250031204
293,0.0,487.41865621790214,346.6458625706289,5.067531407251865,3.787806877630006,8.08291474435229
294,0.0,4.841375534576603,120.62513812860036,0.051584398428442535,4.585305199004522,6.515267937317545
295,0.0,11.863129957073184,81.72334912645654,1.4733190705856691,7.6685403848507585,0.3342257418148098
296,0.0,548.3595147692647,435.0382030316655,5.03375468190527,8.091829703693609,4.285255588343305
